-1.0025500059127808,-8.16934871673584,24.825939178466797,26.155,2018-01-24 20:25:28.162983
-1.8045899868011475,-14.704827308654785,44.68669128417969,47.079,2018-01-24 20:25:28.180606
-2.4462220668792725,-19.933210372924805,60.57529067993164,63.818,2018-01-24 20:25:28.194474
-2.9636471271514893,-24.116443634033203,73.47463989257812,77.388,2018-01-24 20:25:28.208398
-3.328615188598633,-27.45810317993164,83.79302215576172,88.24,2018-01-24 20:25:28.222286
-3.6205897331237793,-30.131431579589844,92.0477294921875,96.922,2018-01-24 20:25:28.236108
-3.8541693687438965,-32.27009201049805,98.65149688720703,103.867,2018-01-24 20:25:28.249908
-4.043785572052002,-33.98624801635742,103.81497955322266,109.311,2018-01-24 20:25:28.263801
-4.195478916168213,-35.35917282104492,107.94577026367188,113.667,2018-01-24 20:25:28.281291
-4.31683349609375,-36.45751190185547,111.25040435791016,117.151,2018-01-24 20:25:28.295153
-4.414122581481934,-37.2006721496582,113.81295013427734,119.82,2018-01-24 20:25:28.308933
-4.55190896987915,-37.794334411621094,115.86431121826172,121.958,2018-01-24 20:25:28.322779
-4.662137985229492,-38.269264221191406,117.5053939819336,123.668,2018-01-24 20:25:28.336608
-4.750320911407471,-38.649208068847656,118.8182601928711,125.036,2018-01-24 20:25:28.350399
-4.849009037017822,-39.09406280517578,120.0041732788086,126.305,2018-01-24 20:25:28.364189
-4.927959442138672,-39.449947357177734,120.9529037475586,127.319,2018-01-24 20:25:28.381663
-4.991119861602783,-39.734657287597656,121.7118911743164,128.131,2018-01-24 20:25:28.395524
-4.929818630218506,-39.85634231567383,122.1159439086914,128.55,2018-01-24 20:25:28.409316
-4.880777359008789,-39.95368957519531,122.4391860961914,128.886,2018-01-24 20:25:28.423134
-4.8415446281433105,-40.03156661987305,122.6977767944336,129.154,2018-01-24 20:25:28.440456
-4.824151515960693,-40.09566116333008,123.54484558105469,129.978,2018-01-24 20:25:28.454245
-4.838967323303223,-40.045082092285156,124.22280883789062,130.608,2018-01-24 20:25:28.468166
-4.850820064544678,-40.00461959838867,124.76518249511719,131.112,2018-01-24 20:25:28.482083
-4.860301971435547,-39.97224807739258,125.19908142089844,131.515,2018-01-24 20:25:28.495874
-4.911230564117432,-40.23136520385742,124.97994232177734,131.387,2018-01-24 20:25:28.509659
-4.9519734382629395,-40.43865966796875,124.80463409423828,131.286,2018-01-24 20:25:28.526642
-4.984568119049072,-40.604496002197266,124.66438293457031,131.205,2018-01-24 20:25:28.545988
-4.93694543838501,-40.60871505737305,124.58303833007812,131.127,2018-01-24 20:25:28.565298
-4.8988471031188965,-40.612091064453125,124.5179672241211,131.065,2018-01-24 20:25:28.588815
-4.872524738311768,-40.55885314941406,124.61831665039062,131.143,2018-01-24 20:25:28.608211
-4.889619827270508,-40.515708923339844,124.69943237304688,131.207,2018-01-24 20:25:28.627616
-4.903295993804932,-40.48119354248047,124.76432800292969,131.259,2018-01-24 20:25:28.647104
-4.814268112182617,-40.51610565185547,124.52120971679688,131.035,2018-01-24 20:25:28.666403
-4.743045806884766,-40.54403305053711,124.32671356201172,130.857,2018-01-24 20:25:28.685916
-4.6920366287231445,-40.538902282714844,124.42532348632812,130.947,2018-01-24 20:25:28.705498
-4.787490367889404,-40.53282928466797,124.50720977783203,131.026,2018-01-24 20:25:28.725000
-4.863853454589844,-40.52796936035156,124.57271575927734,131.09,2018-01-24 20:25:28.744332
-4.74610710144043,-40.555049896240234,124.68705749511719,131.203,2018-01-24 20:25:28.763784
-4.651909828186035,-40.576717376708984,124.77853393554688,131.293,2018-01-24 20:25:28.783313
-4.574851989746094,-40.59383010864258,124.77393341064453,131.291,2018-01-24 20:25:28.802702
-4.594552040100098,-40.634525299072266,124.77213287353516,131.303,2018-01-24 20:25:28.822289
-4.610311985015869,-40.66707992553711,124.77069091796875,131.312,2018-01-24 20:25:28.841648
-4.675415515899658,-40.663841247558594,124.65996551513672,131.208,2018-01-24 20:25:28.864742
-4.7274980545043945,-40.661251068115234,124.5713882446289,131.125,2018-01-24 20:25:28.884498
-4.770993709564209,-40.682003021240234,124.59931182861328,131.159,2018-01-24 20:25:28.903887
-4.593222618103027,-40.70167541503906,124.61697387695312,131.176,2018-01-24 20:25:28.923238
-4.451005935668945,-40.71741485595703,124.631103515625,131.189,2018-01-24 20:25:28.942746
-4.586024761199951,-40.714839935302734,124.55216217041016,131.118,2018-01-24 20:25:28.962046
-4.694039821624756,-40.7127799987793,124.489013671875,131.061,2018-01-24 20:25:28.981541
-4.783487319946289,-40.547752380371094,124.46794128417969,130.993,2018-01-24 20:25:29.001117
-4.767838001251221,-40.416988372802734,124.44916534423828,130.935,2018-01-24 20:25:29.020493
-4.755318641662598,-40.3123779296875,124.43414306640625,130.888,2018-01-24 20:25:29.039865
-4.614485263824463,-40.438751220703125,124.30927276611328,130.803,2018-01-24 20:25:29.059368
-4.501818656921387,-40.53984832763672,124.2093734741211,130.735,2018-01-24 20:25:29.078897
-4.416654586791992,-40.62136459350586,124.3568115234375,130.898,2018-01-24 20:25:29.098295
-4.479169845581055,-40.69595718383789,124.47767639160156,131.038,2018-01-24 20:25:29.117763
-4.529181957244873,-40.75563430786133,124.5743637084961,131.15,2018-01-24 20:25:29.141070
-4.496740818023682,-40.702545166015625,124.50926971435547,131.071,2018-01-24 20:25:29.160388
-4.47078800201416,-40.660072326660156,124.45719146728516,131.007,2018-01-24 20:25:29.180137
-4.452692985534668,-40.58690643310547,124.51114654541016,131.035,2018-01-24 20:25:29.199558
-4.4109649658203125,-40.52876663208008,124.5537109375,131.056,2018-01-24 20:25:29.219111
-4.377582550048828,-40.48225402832031,124.58776092529297,131.073,2018-01-24 20:25:29.238724
-4.496384143829346,-40.5887565612793,124.39141845703125,130.923,2018-01-24 20:25:29.258077
-4.59142541885376,-40.67395782470703,124.23434448242188,130.804,2018-01-24 20:25:29.277510
-4.666959762573242,-40.62346649169922,124.00663757324219,130.574,2018-01-24 20:25:29.297146
-4.76554012298584,-40.58251953125,123.82530975341797,130.393,2018-01-24 20:25:29.316465
-4.844404697418213,-40.54976272583008,123.68025207519531,130.248,2018-01-24 20:25:29.335867
-4.905478000640869,-40.535369873046875,123.72865295410156,130.292,2018-01-24 20:25:29.355714
-4.954336643218994,-40.52385711669922,123.76737213134766,130.327,2018-01-24 20:25:29.375160
-4.993934631347656,-40.45259094238281,123.78022003173828,130.318,2018-01-24 20:25:29.394710
-4.845748424530029,-40.39817810058594,123.78654479980469,130.302,2018-01-24 20:25:29.414235
-4.727199554443359,-40.35464859008789,123.7916030883789,130.289,2018-01-24 20:25:29.433637
-4.831845760345459,-40.560237884521484,124.11177825927734,130.661,2018-01-24 20:25:29.452957
-4.915562629699707,-40.724708557128906,124.367919921875,130.958,2018-01-24 20:25:29.472409
-4.975212097167969,-40.8553466796875,124.23777770996094,130.878,2018-01-24 20:25:29.491921
-4.851473808288574,-40.759456634521484,124.12924194335938,130.74,2018-01-24 20:25:29.511298
-4.752483367919922,-40.68274688720703,124.04241943359375,130.63,2018-01-24 20:25:29.534688
-4.705587863922119,-40.581321716308594,123.92869567871094,130.489,2018-01-24 20:25:29.554032
-4.668071269989014,-40.50018310546875,123.83771514892578,130.376,2018-01-24 20:25:29.573384
-4.639260768890381,-40.53707504272461,123.88787078857422,130.434,2018-01-24 20:25:29.593094
-4.545356750488281,-40.5676155090332,123.92643737792969,130.477,2018-01-24 20:25:29.612484
-4.47023344039917,-40.592044830322266,123.95729064941406,130.511,2018-01-24 20:25:29.631828
-4.512820243835449,-40.61075973510742,124.19354248046875,130.743,2018-01-24 20:25:29.651320
-4.546889781951904,-40.625728607177734,124.3825454711914,130.928,2018-01-24 20:25:29.670613
-4.577829837799072,-40.54217529296875,124.63817596435547,131.146,2018-01-24 20:25:29.693908
-4.509923934936523,-40.47666931152344,124.84063720703125,131.316,2018-01-24 20:25:29.713503
-4.455599308013916,-40.42426681518555,125.00260925292969,131.452,2018-01-24 20:25:29.732918
-4.5165228843688965,-40.37452697753906,124.91918182373047,131.359,2018-01-24 20:25:29.752248
-4.5652618408203125,-40.33473587036133,124.8524398803711,131.285,2018-01-24 20:25:29.771692
-4.601127624511719,-40.34203338623047,124.68248748779297,131.127,2018-01-24 20:25:29.791606
-4.684324741363525,-40.347084045410156,124.54772186279297,131.004,2018-01-24 20:25:29.811029
-4.750882625579834,-40.35112380981445,124.43991088867188,130.905,2018-01-24 20:25:29.830610
-4.729776382446289,-40.37342834472656,124.70191955566406,131.16,2018-01-24 20:25:29.850054
-4.712891101837158,-40.39126968383789,124.91152954101562,131.364,2018-01-24 20:25:29.869350
-4.689719200134277,-40.4438362121582,124.66350555419922,131.144,2018-01-24 20:25:29.889082
-4.643929481506348,-40.48628616333008,124.46448516845703,130.966,2018-01-24 20:25:29.908465
-4.607297897338867,-40.52024459838867,124.30526733398438,130.824,2018-01-24 20:25:29.927793
-4.647225379943848,-40.5130729675293,124.3318099975586,130.848,2018-01-24 20:25:29.947399
-4.6791672706604,-40.5073356628418,124.35304260253906,130.868,2018-01-24 20:25:29.966700
-4.6987199783325195,-40.518917083740234,124.10681915283203,130.638,2018-01-24 20:25:29.986171
-4.812470436096191,-40.52676773071289,123.91200256347656,130.46,2018-01-24 20:25:30.005770
-4.903470993041992,-40.53304672241211,123.75614929199219,130.317,2018-01-24 20:25:30.025073
-4.863887786865234,-40.54563522338867,123.7276840209961,130.293,2018-01-24 20:25:30.044477
-4.832221031188965,-40.55570602416992,123.70491027832031,130.273,2018-01-24 20:25:30.063963
-4.813500881195068,-40.67190933227539,124.0609359741211,130.646,2018-01-24 20:25:30.087272
-4.7276692390441895,-40.76589584350586,124.34420013427734,130.942,2018-01-24 20:25:30.106637
-4.659003734588623,-40.841087341308594,124.57080841064453,131.178,2018-01-24 20:25:30.126104
-4.586944580078125,-40.76584243774414,124.6257095336914,131.204,2018-01-24 20:25:30.145492
